track_id,vehicle_id,tour_id,start_time,stop_time,distance,track_gap,avg_speed,max_speed,n_signal_loss,d_signal_loss,r_signal_loss,avg_hdop,home_base,long_haul,rest_area,service_area_fuel,industrial_area,cid
55594,25,4625,2022-01-25 00:52:45.684000+01:00,2022-01-25 01:01:03.986000+01:00,70.0,8.85655847,0.14,0.16,1.0,0.0,0.0,0.509682,True,False,False,False,False,337
55595,25,4625,2022-01-25 05:58:17.790000+01:00,2022-01-25 06:01:51.529000+01:00,29.0,4.86015839,0.14,0.27,0.0,0.0,0.0,0.584159,True,False,False,False,False,337
55596,25,4625,2022-01-25 09:03:59.920000+01:00,2022-01-25 09:07:25.098000+01:00,25.0,9.9533949,0.12,0.29,0.0,0.0,0.0,0.595275,True,False,False,False,False,337
55597,25,4625,2022-01-25 09:46:34.434000+01:00,2022-01-25 09:47:08.381000+01:00,5.0,8.4133013,0.15,0.1,0.0,0.0,0.0,0.62317,True,False,False,False,False,337
55598,25,4625,2022-01-25 10:17:56.142000+01:00,2022-01-25 10:23:48.818000+01:00,41.0,2.9700542,0.12,0.17,1.0,0.0,0.0,0.494191,True,False,False,False,False,337
55599,25,4625,2022-01-25 12:34:28.540000+01:00,2022-01-25 12:34:53.920000+01:00,5.0,4.72517101,0.2,0.08,0.0,0.0,0.0,1.04347,True,False,False,False,False,337
55600,25,4625,2022-01-25 13:49:03.479000+01:00,2022-01-25 13:52:54.369000+01:00,30.0,5.97958276,0.13,0.11,0.0,0.0,0.0,0.582832,True,False,False,False,False,337
55601,25,4625,2022-01-25 14:44:42.614000+01:00,2022-01-25 14:49:50.560000+01:00,104.0,50.96645057,0.34,0.34,0.0,0.0,0.0,0.955859,True,False,False,False,False,337
55602,25,4625,2022-01-25 15:10:18.947000+01:00,2022-01-25 15:10:35.761000+01:00,6.0,7.11561953,0.36,0.06,0.0,0.0,0.0,1.76053,True,False,False,False,False,337
55603,25,4625,2022-01-25 16:53:15.708000+01:00,2022-01-25 16:55:40.977000+01:00,17.0,6.42412173,0.12,0.18,0.0,0.0,0.0,0.695039,True,False,False,False,False,337
55604,25,4625,2022-01-25 17:06:00.327000+01:00,2022-01-25 17:06:17.147000+01:00,3.0,2.87169906,0.18,0.08,0.0,0.0,0.0,1.00462,True,False,False,False,False,337
55605,25,4625,2022-01-25 18:12:41.196000+01:00,2022-01-25 18:15:40.697000+01:00,29.0,10.20993342,0.16,0.15,0.0,0.0,0.0,0.658373,True,False,False,False,False,337
55606,25,4625,2022-01-25 19:27:10.820000+01:00,2022-01-25 19:31:27.397000+01:00,41.0,5.2757117,0.16,0.12,0.0,0.0,0.0,0.657329,True,False,False,False,False,337
55607,25,4625,2022-01-25 21:55:10.689000+01:00,2022-01-25 21:57:18.833000+01:00,24.0,4.81868765,0.19,0.27,0.0,0.0,0.0,0.496576,True,False,False,False,False,337
55608,25,4625,2022-01-25 23:16:36.462000+01:00,2022-01-25 23:21:18.683000+01:00,36.0,3.65886459,0.13,0.27,0.0,0.0,0.0,0.494525,True,False,False,False,False,337
55609,25,4625,2022-01-26 02:40:39.961000+01:00,2022-01-26 02:45:13.650000+01:00,35.0,12.4446129,0.13,0.19,0.0,0.0,0.0,0.484614,True,False,False,False,False,337
55610,25,4625,2022-01-26 02:55:27.905000+01:00,2022-01-26 02:55:44.730000+01:00,7.0,3.78409154,0.42,0.07,0.0,0.0,0.0,1.03035,True,False,False,False,False,337
55611,25,4625,2022-01-26 04:27:47.933000+01:00,2022-01-26 04:34:15.033000+01:00,66.0,7.04512657,0.17,0.1,1.0,0.0,0.0,0.471195,True,False,False,False,False,337
55612,25,4625,2022-01-26 04:41:55.329000+01:00,2022-01-26 04:42:12.156000+01:00,4.0,1.00411215,0.24,0.05,0.0,0.0,0.0,0.759575,True,False,False,False,False,337
55613,25,4625,2022-01-26 07:21:24.349000+01:00,2022-01-26 07:25:23.798000+01:00,25.0,2.55370481,0.1,0.52,0.0,0.0,0.0,0.665875,True,False,False,False,False,337
55614,25,4625,2022-01-26 09:21:31.856000+01:00,2022-01-26 09:28:41.695000+01:00,75.0,5.98884319,0.17,0.16,1.0,0.0,0.0,0.660572,True,False,False,False,False,337
55615,25,4625,2022-01-26 10:45:20.475000+01:00,2022-01-26 10:45:37.298000+01:00,1.0,7.24488971,0.06,0.07,0.0,0.0,0.0,0.851329,True,False,False,False,False,337
55616,25,4625,2022-01-26 12:34:40.977000+01:00,2022-01-26 12:46:26.538000+01:00,73.0,4.39136034,0.1,0.29,2.0,0.0,0.0,0.617702,True,False,False,False,False,337
55617,25,4625,2022-01-26 13:29:55.782000+01:00,2022-01-26 13:30:12.602000+01:00,9.0,7.63635676,0.54,0.15,0.0,0.0,0.0,1.40748,True,False,False,False,False,337
55618,25,4625,2022-01-26 14:34:19.048000+01:00,2022-01-26 14:34:36.791000+01:00,20.0,26.1702675,1.13,0.22,0.0,0.0,0.0,2.87605,True,False,False,False,False,337
55619,25,4625,2022-01-26 15:28:21.024000+01:00,2022-01-26 15:28:37.837000+01:00,2.0,2.66287502,0.12,0.06,1.0,0.0,0.0,0.840269,True,False,False,False,False,337
55620,25,4625,2022-01-26 20:43:50.605000+01:00,2022-01-26 20:44:07.430000+01:00,4.0,13.83186717,0.24,0.19,0.0,0.0,0.0,0.856515,True,False,False,False,False,337
55621,25,4625,2022-01-26 21:12:19.642000+01:00,2022-01-26 21:16:19.093000+01:00,32.0,9.82836432,0.13,0.11,0.0,0.0,0.0,0.555885,True,False,False,False,False,337
55622,25,4625,2022-01-26 21:59:48.434000+01:00,2022-01-26 22:00:05.255000+01:00,3.0,3.15535114,0.18,0.06,0.0,0.0,0.0,0.732018,True,False,False,False,False,337
55623,25,4625,2022-01-26 22:53:51.586000+01:00,2022-01-26 22:56:51.096000+01:00,21.0,4.65310191,0.12,0.15,0.0,0.0,0.0,0.519708,True,False,False,False,False,337
55624,25,4625,2022-01-27 03:23:41.228000+01:00,2022-01-27 03:25:40.800000+01:00,19.0,11.89361735,0.16,0.16,0.0,0.0,0.0,0.749445,True,False,False,False,False,337
55625,25,4625,2022-01-27 04:06:41.175000+01:00,2022-01-27 04:07:40.815000+01:00,5.0,5.19880288,0.08,0.12,0.0,0.0,0.0,0.615823,True,False,False,False,False,337
55626,25,4625,2022-01-27 05:35:05.684000+01:00,2022-01-27 05:36:22.447000+01:00,17.0,4.58301881,0.22,0.08,0.0,0.0,0.0,0.643527,True,False,False,False,False,337
55627,25,4626,2022-01-27 06:31:40.195000+01:00,2022-01-27 07:29:10.340000+01:00,9597.0,5.87199884,2.78,19.94,15.0,68.0,0.00708555,0.463626,False,False,False,False,False,-1
55628,25,4626,2022-01-27 09:20:45.579000+01:00,2022-01-27 09:21:19.526000+01:00,7.0,64173.49118056,0.21,0.14,0.0,0.0,0.0,0.816902,False,False,False,False,True,335
55629,25,4626,2022-01-27 09:24:47.016000+01:00,2022-01-27 09:25:03.840000+01:00,3.0,3.96718779,0.18,0.08,0.0,0.0,0.0,0.594904,False,False,False,False,True,335
55630,25,4626,2022-01-27 09:32:26.645000+01:00,2022-01-27 11:44:04.238000+01:00,86374.0,5.0976276,10.94,20.88,31.0,1127.0,0.0130479,0.703984,False,False,False,False,False,375
55631,25,4626,2022-01-27 13:46:13.318000+01:00,2022-01-27 14:27:19.970000+01:00,36459.0,336.35459555,14.78,21.87,13.0,500.0,0.013714,0.624674,False,False,False,False,False,311
55632,25,4626,2022-01-27 17:32:06.537000+01:00,2022-01-27 17:32:23.366000+01:00,2.0,30986.70392382,0.12,0.09,0.0,0.0,0.0,0.736186,True,False,False,False,False,337
55633,25,4627,2022-01-27 22:36:16.318000+01:00,2022-01-27 22:36:50.262000+01:00,9.0,5.67989888,0.27,0.13,0.0,0.0,0.0,0.787009,True,False,False,False,False,337
55634,25,4627,2022-01-28 01:05:21.342000+01:00,2022-01-28 01:10:54.983000+01:00,63.0,11.87877274,0.19,0.17,0.0,0.0,0.0,0.695438,True,False,False,False,False,337
55635,25,4627,2022-01-28 03:14:04.906000+01:00,2022-01-28 03:14:21.727000+01:00,3.0,2.45031763,0.18,0.1,0.0,0.0,0.0,0.830311,True,False,False,False,False,337
55636,25,4627,2022-01-28 05:22:37.055000+01:00,2022-01-28 05:27:27.860000+01:00,48.0,3.75605741,0.17,0.17,0.0,0.0,0.0,0.543734,True,False,False,False,False,337
55637,25,4628,2022-01-28 08:33:43.476000+01:00,2022-01-28 08:39:44.505000+01:00,5380.0,5223.79380265,14.9,23.44,2.0,33.0,0.00613383,0.76087,False,False,False,False,False,485
55638,25,4628,2022-01-28 11:17:20.555000+01:00,2022-01-28 11:27:12.720000+01:00,585.0,837.95438039,0.99,3.95,1.0,0.0,0.0,0.892153,True,False,False,False,False,337
55639,25,4629,2022-01-28 11:49:42.609000+01:00,2022-01-28 11:51:07.939000+01:00,166.0,3174.54181732,1.95,5.25,0.0,0.0,0.0,0.99177,False,False,False,False,False,375
55640,25,4629,2022-01-28 18:28:42.905000+01:00,2022-01-28 18:31:33.842000+01:00,28.0,14.75049849,0.16,0.08,0.0,0.0,0.0,0.515106,False,False,False,False,False,375
55641,25,4629,2022-01-28 18:46:56.258000+01:00,2022-01-28 18:51:55.610000+01:00,35.0,10.98567195,0.12,0.14,0.0,0.0,0.0,0.660369,False,False,False,False,False,375
55642,25,4629,2022-01-28 20:03:26.610000+01:00,2022-01-28 20:10:01.858000+01:00,42.0,8.6527095,0.11,0.1,1.0,0.0,0.0,0.445943,False,False,False,False,False,375
55643,25,4629,2022-01-28 21:39:36.778000+01:00,2022-01-28 21:39:53.597000+01:00,1.0,23.07000411,0.06,0.27,1.0,0.0,0.0,0.728299,False,False,False,False,False,375
55644,25,4629,2022-01-29 00:39:00.819000+01:00,2022-01-29 00:41:17.517000+01:00,19.0,23.30084885,0.14,0.1,0.0,0.0,0.0,0.500791,False,False,False,False,False,375
55645,25,4629,2022-01-29 01:01:45.170000+01:00,2022-01-29 01:08:54.743000+01:00,47.0,2.7246534,0.11,0.11,1.0,0.0,0.0,0.510987,False,False,False,False,False,375
55646,25,4629,2022-01-29 02:28:26.224000+01:00,2022-01-29 02:29:17.300000+01:00,2.0,3.91847767,0.04,0.05,0.0,0.0,0.0,0.428793,False,False,False,False,False,375
55647,25,4629,2022-01-29 03:28:20.697000+01:00,2022-01-29 03:36:04.440000+01:00,59.0,1.89159596,0.13,0.08,1.0,0.0,0.0,0.380162,False,False,False,False,False,375
55648,25,4629,2022-01-29 03:56:28.784000+01:00,2022-01-29 04:03:38.317000+01:00,45.0,7.34168525,0.1,0.07,1.0,0.0,0.0,0.393963,False,False,False,False,False,375
55649,25,4629,2022-01-29 04:44:36.778000+01:00,2022-01-29 04:51:29.177000+01:00,34.0,1.3956196,0.08,0.13,1.0,0.0,0.0,0.497212,False,False,False,False,False,375
55650,25,4629,2022-01-29 05:58:04.290000+01:00,2022-01-29 05:58:21.114000+01:00,2.0,5.80936386,0.12,0.05,1.0,0.0,0.0,0.516515,False,False,False,False,False,375
55651,25,4629,2022-01-29 06:34:12.564000+01:00,2022-01-29 06:35:03.641000+01:00,3.0,6.49346377,0.06,0.07,0.0,0.0,0.0,0.607435,False,False,False,False,False,375
55652,25,4629,2022-01-29 07:23:59.198000+01:00,2022-01-29 07:27:15.818000+01:00,34.0,4.14228668,0.17,0.15,0.0,0.0,0.0,0.589527,False,False,False,False,False,375
55653,25,4629,2022-01-29 08:08:06.559000+01:00,2022-01-29 08:08:49.066000+01:00,5.0,7.80219615,0.12,0.33,0.0,0.0,0.0,0.596215,False,False,False,False,False,375
55654,25,4629,2022-01-29 08:16:31.763000+01:00,2022-01-29 08:19:31.274000+01:00,34.0,9.34118585,0.19,0.12,0.0,0.0,0.0,0.604,False,False,False,False,False,375
55655,25,4629,2022-01-29 08:37:47.352000+01:00,2022-01-29 08:40:46.857000+01:00,17.0,0.9407956,0.09,0.09,0.0,0.0,0.0,0.491991,False,False,False,False,False,375
55656,25,4629,2022-01-29 09:11:24.229000+01:00,2022-01-29 09:14:23.746000+01:00,25.0,2.83110617,0.14,0.11,0.0,0.0,0.0,0.578665,False,False,False,False,False,375
55657,25,4629,2022-01-29 11:56:52.061000+01:00,2022-01-29 11:57:26.015000+01:00,7.0,1.67949122,0.21,0.06,0.0,0.0,0.0,0.787994,False,False,False,False,False,375
55658,25,4629,2022-01-29 12:02:37.528000+01:00,2022-01-29 12:03:28.588000+01:00,5.0,6.33697637,0.1,0.06,0.0,0.0,0.0,0.680678,False,False,False,False,False,375
55659,25,4629,2022-01-29 17:11:01.082000+01:00,2022-01-29 17:11:17.904000+01:00,1.0,16.17341618,0.06,0.06,1.0,0.0,0.0,0.825772,False,False,False,False,False,375
55660,25,4629,2022-01-29 17:39:23.063000+01:00,2022-01-29 17:45:05.268000+01:00,48.0,18.33007198,0.14,0.14,0.0,0.0,0.0,0.495239,False,False,False,False,False,375
55661,25,4629,2022-01-29 18:39:11.714000+01:00,2022-01-29 18:39:28.537000+01:00,4.0,9.15028515,0.24,0.12,0.0,0.0,0.0,1.03008,False,False,False,False,False,375
55662,25,4629,2022-01-29 20:19:27.665000+01:00,2022-01-29 20:19:44.491000+01:00,7.0,7.65144969,0.42,0.16,0.0,0.0,0.0,1.16851,False,False,False,False,False,375
55663,25,4629,2022-01-29 20:40:13.915000+01:00,2022-01-29 20:49:06.190000+01:00,87.0,5.04039676,0.16,0.15,1.0,0.0,0.0,0.5182,False,False,False,False,False,375
55664,25,4629,2022-01-30 00:23:38.695000+01:00,2022-01-30 00:25:12.574000+01:00,9.0,2.00750769,0.1,0.1,0.0,0.0,0.0,0.527592,False,False,False,False,False,375
55665,25,4629,2022-01-30 01:06:10.772000+01:00,2022-01-30 01:08:27.460000+01:00,13.0,4.51758247,0.1,0.11,0.0,0.0,0.0,0.499991,False,False,False,False,False,375
55666,25,4629,2022-01-30 04:40:53.705000+01:00,2022-01-30 04:43:36.078000+01:00,14.0,4.79839061,0.09,0.1,0.0,0.0,0.0,0.472002,False,False,False,False,False,375
55667,25,4629,2022-01-30 06:00:21.290000+01:00,2022-01-30 06:00:38.111000+01:00,2.0,1.01642012,0.12,0.11,0.0,0.0,0.0,0.57191,False,False,False,False,False,375
55668,25,4629,2022-01-30 06:41:29.966000+01:00,2022-01-30 06:48:56.646000+01:00,66.0,9.10151003,0.15,0.16,1.0,0.0,0.0,0.543821,False,False,False,False,False,375
55669,25,4629,2022-01-30 10:06:16.467000+01:00,2022-01-30 10:06:33.291000+01:00,2.0,4.44525783,0.12,0.04,0.0,0.0,0.0,0.677156,False,False,False,False,False,375
55670,25,4629,2022-01-30 21:44:46.857000+01:00,2022-01-30 21:45:03.672000+01:00,4.0,1.34964105,0.24,0.07,0.0,0.0,0.0,0.54118,False,False,False,False,False,375
55671,25,4629,2022-01-31 00:39:01.388000+01:00,2022-01-31 00:44:54.100000+01:00,33.0,5.61902398,0.09,0.14,1.0,0.0,0.0,0.50554,False,False,False,False,False,375
55672,25,4629,2022-01-31 01:21:00.989000+01:00,2022-01-31 01:21:17.809000+01:00,4.0,7.86222367,0.24,0.09,0.0,0.0,0.0,0.814347,False,False,False,False,False,375
55673,25,4629,2022-01-31 01:44:17.540000+01:00,2022-01-31 01:47:17.044000+01:00,21.0,13.10410115,0.12,0.09,0.0,0.0,0.0,0.540556,False,False,False,False,False,375
55674,25,4629,2022-01-31 02:21:19.412000+01:00,2022-01-31 02:26:10.254000+01:00,45.0,6.90271048,0.15,0.07,0.0,0.0,0.0,0.508259,False,False,False,False,False,375
55675,25,4629,2022-01-31 02:56:58.032000+01:00,2022-01-31 02:57:31.979000+01:00,5.0,4.81520031,0.15,0.07,0.0,0.0,0.0,0.646549,False,False,False,False,False,375
55676,25,4629,2022-01-31 03:20:50.696000+01:00,2022-01-31 03:24:41.582000+01:00,26.0,7.07663709,0.11,0.11,0.0,0.0,0.0,0.391284,False,False,False,False,False,375
55677,25,4629,2022-01-31 03:55:43.186000+01:00,2022-01-31 03:56:00.013000+01:00,3.0,0.97961946,0.18,0.05,0.0,0.0,0.0,0.577383,False,False,False,False,False,375
55678,25,4629,2022-01-31 05:28:18.232000+01:00,2022-01-31 05:46:13.562000+01:00,153.0,4.27025536,0.14,0.2,3.0,0.0,0.0,0.510798,False,False,False,False,False,375
55679,25,4629,2022-01-31 06:32:27.226000+01:00,2022-01-31 06:33:26.854000+01:00,6.0,4.40866177,0.1,0.09,0.0,0.0,0.0,0.492741,False,False,False,False,False,375
55680,25,4629,2022-01-31 07:12:07.383000+01:00,2022-01-31 07:12:24.208000+01:00,3.0,7.63804586,0.18,0.08,0.0,0.0,0.0,0.820431,False,False,False,False,False,375
55681,25,4629,2022-01-31 07:58:42.087000+01:00,2022-01-31 08:00:50.210000+01:00,34.0,18.88588055,0.27,0.26,0.0,0.0,0.0,0.65979,False,False,False,False,False,375
55682,25,4629,2022-01-31 09:18:00.745000+01:00,2022-01-31 09:21:25.931000+01:00,36.0,3.70887053,0.18,0.15,0.0,0.0,0.0,0.581298,False,False,False,False,False,375
55683,25,4629,2022-01-31 10:48:50.350000+01:00,2022-01-31 10:51:07.044000+01:00,17.0,5.53599713,0.12,0.09,0.0,0.0,0.0,0.69873,False,False,False,False,False,375
55684,25,4629,2022-01-31 11:11:32.041000+01:00,2022-01-31 11:11:48.866000+01:00,1.0,3.51559982,0.06,0.04,0.0,0.0,0.0,0.806904,False,False,False,False,False,375
55685,25,4629,2022-01-31 13:09:19.162000+01:00,2022-01-31 13:11:01.612000+01:00,6.0,2.9987687,0.06,0.07,0.0,0.0,0.0,0.606539,False,False,False,False,False,375
55686,25,4629,2022-01-31 14:20:59.908000+01:00,2022-01-31 14:24:25.122000+01:00,15.0,2.33636327,0.07,0.1,0.0,0.0,0.0,0.574097,False,False,False,False,False,375
55687,25,4629,2022-01-31 16:29:49.532000+01:00,2022-01-31 16:30:06.358000+01:00,3.0,6.29861958,0.18,0.08,0.0,0.0,0.0,1.09432,False,False,False,False,False,375
55688,25,4629,2022-01-31 19:50:44.658000+01:00,2022-01-31 19:57:28.595000+01:00,42.0,4.12024365,0.1,0.1,1.0,0.0,0.0,0.445452,False,False,False,False,False,375
55689,25,4629,2022-01-31 22:02:45.050000+01:00,2022-01-31 22:05:27.432000+01:00,19.0,4.87419316,0.12,0.1,0.0,0.0,0.0,0.572871,False,False,False,False,False,375
55690,25,4629,2022-02-01 00:00:25.513000+01:00,2022-02-01 00:03:16.444000+01:00,13.0,9.33422361,0.08,0.09,0.0,0.0,0.0,0.420459,False,False,False,False,False,375
55691,25,4629,2022-02-01 00:46:46.696000+01:00,2022-02-01 00:47:29.206000+01:00,5.0,2.1392698,0.12,0.05,0.0,0.0,0.0,0.561771,False,False,False,False,False,375
55692,25,4629,2022-02-01 05:13:04.833000+01:00,2022-02-01 05:15:12.962000+01:00,30.0,15.47673144,0.23,0.17,0.0,0.0,0.0,0.584017,False,False,False,False,False,375
55693,25,4629,2022-02-01 05:59:02.946000+01:00,2022-02-01 05:59:19.764000+01:00,5.0,4.67731856,0.3,0.04,0.0,0.0,0.0,0.711778,False,False,False,False,False,375
55694,25,4629,2022-02-01 06:27:32.824000+01:00,2022-02-01 06:29:49.523000+01:00,17.0,9.20210774,0.12,0.16,0.0,0.0,0.0,0.487209,False,False,False,False,False,375
55695,25,4629,2022-02-01 06:43:27.656000+01:00,2022-02-01 06:50:54.329000+01:00,232.0,8.59818436,0.52,3.89,1.0,0.0,0.0,1.48377,False,False,False,False,False,375
55696,25,4629,2022-02-01 08:00:03.732000+01:00,2022-02-01 08:02:11.874000+01:00,39.0,11.96195292,0.3,0.54,0.0,0.0,0.0,1.67218,False,False,False,False,False,375
55697,25,4629,2022-02-01 09:53:13.022000+01:00,2022-02-01 09:59:22.753000+01:00,222.0,33.0981984,0.6,4.49,1.0,0.0,0.0,1.21748,False,False,False,False,False,375
55698,25,4629,2022-02-01 10:10:19.187000+01:00,2022-02-01 10:12:27.341000+01:00,45.0,18.14285971,0.35,0.43,1.0,0.0,0.0,1.81579,False,False,False,False,False,375
55699,25,4629,2022-02-02 15:31:10.345000+01:00,2022-02-02 15:47:21.688000+01:00,543.0,61.324928,0.56,4.07,2.0,0.0,0.0,2.81424,False,False,False,False,False,375
55700,25,4629,2022-02-03 17:15:38.989000+01:00,2022-02-03 17:15:55.812000+01:00,2.0,3352.29231524,0.12,0.06,1.0,0.0,0.0,0.903629,True,False,False,False,False,337
55701,25,4630,2022-02-04 03:38:07.424000+01:00,2022-02-04 03:38:32.811000+01:00,4.0,9.12428458,0.16,0.06,0.0,0.0,0.0,0.552968,True,False,False,False,False,337
55702,25,4630,2022-02-04 04:01:29.175000+01:00,2022-02-04 04:08:14.516000+01:00,67.0,2.3364017,0.17,0.17,1.0,0.0,0.0,0.526967,True,False,False,False,False,337
55703,25,4630,2022-02-04 04:54:31.396000+01:00,2022-02-04 04:57:13.783000+01:00,29.0,14.73102837,0.18,0.13,0.0,0.0,0.0,0.548137,True,False,False,False,False,337
55704,25,4630,2022-02-04 05:17:46.059000+01:00,2022-02-04 05:21:54.058000+01:00,35.0,1.28974247,0.14,0.11,0.0,0.0,0.0,0.619717,True,False,False,False,False,337
55705,25,4630,2022-02-04 05:32:09.714000+01:00,2022-02-04 05:33:35.032000+01:00,8.0,1.40514258,0.09,0.09,0.0,0.0,0.0,0.439727,True,False,False,False,False,337
55706,25,4630,2022-02-04 06:01:37.032000+01:00,2022-02-04 06:07:46.829000+01:00,39.0,5.82622109,0.11,0.09,1.0,0.0,0.0,0.468544,True,False,False,False,False,337
55707,25,4631,2022-02-04 12:32:20.541000+01:00,2022-02-04 12:39:47.366000+01:00,428.0,30967.53309111,0.96,4.79,1.0,3.0,0.00700935,0.782374,False,False,False,False,False,311
55708,25,4631,2022-02-04 14:25:55.163000+01:00,2022-02-04 14:38:32.092000+01:00,534.0,31000.39463679,0.71,4.38,2.0,0.0,0.0,0.660004,True,False,False,False,False,337
55709,25,4632,2022-02-04 21:27:43.806000+01:00,2022-02-04 21:28:26.315000+01:00,6.0,7.06119627,0.14,0.06,0.0,0.0,0.0,0.616196,True,False,False,False,False,337
55710,25,4632,2022-02-04 23:15:57.766000+01:00,2022-02-04 23:16:23.144000+01:00,10.0,1.66514252,0.39,0.12,0.0,0.0,0.0,0.997825,True,False,False,False,False,337
55711,25,4632,2022-02-05 01:49:56.004000+01:00,2022-02-05 01:56:14.342000+01:00,47.0,13.57472012,0.12,0.11,1.0,0.0,0.0,0.431568,True,False,False,False,False,337
55712,25,4632,2022-02-05 03:40:59.619000+01:00,2022-02-05 03:46:33.242000+01:00,59.0,8.3418805,0.18,0.11,0.0,0.0,0.0,0.565337,True,False,False,False,False,337
55713,25,4632,2022-02-05 04:09:37.059000+01:00,2022-02-05 04:29:50.225000+01:00,214.0,13.3273386,0.18,0.2,3.0,1.0,0.0046729,0.57274,True,False,False,False,False,337
55714,25,4632,2022-02-05 04:55:22.408000+01:00,2022-02-05 04:58:39.050000+01:00,28.0,10.40898053,0.14,0.16,0.0,0.0,0.0,0.473817,True,False,False,False,False,337
55715,25,4632,2022-02-05 05:52:40.234000+01:00,2022-02-05 05:56:39.691000+01:00,36.0,5.67073508,0.15,0.08,0.0,0.0,0.0,0.473966,True,False,False,False,False,337
55716,25,4632,2022-02-05 06:25:13.572000+01:00,2022-02-05 06:31:40.435000+01:00,55.0,13.10582366,0.14,0.12,1.0,0.0,0.0,0.526242,True,False,False,False,False,337
55717,25,4632,2022-02-05 07:30:22.070000+01:00,2022-02-05 07:39:57.284000+01:00,52.0,2.62483945,0.09,0.12,1.0,0.0,0.0,0.418451,True,False,False,False,False,337
55718,25,4632,2022-02-05 08:13:28.763000+01:00,2022-02-05 08:16:28.271000+01:00,18.0,20.84159113,0.1,0.12,0.0,0.0,0.0,0.674849,True,False,False,False,False,337
55719,25,4632,2022-02-05 09:14:06.068000+01:00,2022-02-05 09:25:06.972000+01:00,102.0,3.89465679,0.15,0.19,1.0,0.0,0.0,0.518797,True,False,False,False,False,337
55720,25,4632,2022-02-05 10:16:12.580000+01:00,2022-02-05 10:25:47.812000+01:00,64.0,6.91461254,0.11,0.12,1.0,0.0,0.0,0.483515,True,False,False,False,False,337
55721,25,4632,2022-02-05 10:47:03.494000+01:00,2022-02-05 10:48:28.791000+01:00,8.0,5.51472676,0.09,0.07,0.0,0.0,0.0,0.719025,True,False,False,False,False,337
55722,25,4632,2022-02-05 11:11:52.964000+01:00,2022-02-05 11:14:01.114000+01:00,11.0,2.87037599,0.09,0.07,0.0,0.0,0.0,0.622928,True,False,False,False,False,337
55723,25,4632,2022-02-05 11:32:11.410000+01:00,2022-02-05 11:34:10.987000+01:00,16.0,9.83990356,0.13,0.07,0.0,0.0,0.0,0.730444,True,False,False,False,False,337
55724,25,4632,2022-02-05 11:47:00.542000+01:00,2022-02-05 11:48:00.184000+01:00,11.0,9.04112687,0.18,0.17,0.0,0.0,0.0,0.748968,True,False,False,False,False,337
55725,25,4632,2022-02-05 12:23:48.851000+01:00,2022-02-05 12:27:56.864000+01:00,34.0,9.14061628,0.14,0.11,0.0,0.0,0.0,0.612141,True,False,False,False,False,337
55726,25,4632,2022-02-05 12:33:12.740000+01:00,2022-02-05 12:40:05.296000+01:00,58.0,6.79258403,0.14,0.18,1.0,0.0,0.0,0.567058,True,False,False,False,False,337
55727,25,4632,2022-02-05 13:28:38.987000+01:00,2022-02-05 13:29:55.741000+01:00,6.0,3.27426918,0.08,0.06,0.0,0.0,0.0,0.68613,True,False,False,False,False,337
55728,25,4632,2022-02-05 13:55:50.674000+01:00,2022-02-05 13:57:33.125000+01:00,16.0,2.03310699,0.16,0.08,0.0,0.0,0.0,0.795076,True,False,False,False,False,337
55729,25,4632,2022-02-05 16:30:47.060000+01:00,2022-02-05 16:34:55.074000+01:00,58.0,16.21924831,0.23,0.15,0.0,0.0,0.0,0.957456,True,False,False,False,False,337
55730,25,4632,2022-02-05 19:13:58.349000+01:00,2022-02-05 19:14:15.168000+01:00,1.0,2.33019925,0.06,0.06,0.0,0.0,0.0,0.596515,True,False,False,False,False,337
55731,25,4632,2022-02-05 20:13:38.664000+01:00,2022-02-05 20:30:23.756000+01:00,151.0,16.33852879,0.15,0.25,2.0,0.0,0.0,0.528977,True,False,False,False,False,337
55732,25,4632,2022-02-05 20:53:21.516000+01:00,2022-02-05 21:00:22.658000+01:00,55.0,10.79095044,0.13,0.21,1.0,0.0,0.0,0.596563,True,False,False,False,False,337
55733,25,4632,2022-02-05 21:41:12.686000+01:00,2022-02-05 21:45:12.102000+01:00,24.0,1.99539093,0.1,0.12,0.0,0.0,0.0,0.624081,True,False,False,False,False,337
55734,25,4632,2022-02-05 22:47:03.212000+01:00,2022-02-05 23:02:31.356000+01:00,125.0,5.73281472,0.13,0.15,2.0,0.0,0.0,0.442117,True,False,False,False,False,337
55735,25,4632,2022-02-05 23:10:17.456000+01:00,2022-02-05 23:10:34.277000+01:00,6.0,4.15983393,0.36,0.06,0.0,0.0,0.0,0.998257,True,False,False,False,False,337
55736,25,4632,2022-02-05 23:36:07.654000+01:00,2022-02-05 23:40:32.783000+01:00,51.0,4.32211127,0.19,0.23,0.0,0.0,0.0,0.577619,True,False,False,False,False,337
55737,25,4632,2022-02-06 00:03:28.916000+01:00,2022-02-06 00:13:55.524000+01:00,103.0,5.79291042,0.16,0.11,1.0,0.0,0.0,0.516811,True,False,False,False,False,337
55738,25,4632,2022-02-06 01:08:00.723000+01:00,2022-02-06 01:09:00.357000+01:00,26.0,14.78834648,0.44,0.23,0.0,0.0,0.0,1.52238,True,False,False,False,False,337
55739,25,4632,2022-02-06 01:37:04.318000+01:00,2022-02-06 01:44:05.437000+01:00,53.0,6.65041821,0.13,0.4,1.0,0.0,0.0,0.449304,True,False,False,False,False,337
